DatasetID,year1,author1,y:Value,y,dy,x1:ResEn,x1(eV),dx1(eV),x2:IncEn,x2(eV),dx2(eV),x3:SecEn,x3(eV),dx3(eV),x4:Angle,x4(deg),dx4(deg),x5:Num,x5,dx5,x6:Other,x6,dx6,x7:Prod,ProdZA,ProdM,zaTarg1,Targ1,Proj,Emiss,Prod1,MF,MT,ReacType,Quant1,nx,indVars,Reacode
13530008,1993,B.K.Park+,Data(B/SR/EV),9.158e-7,7.884e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),5.48e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),7.281e-7,7.012e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),5.53e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.029e-6,8.383e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),5.58e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.874e-7,8.203e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),5.63e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.184e-7,7.902e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),5.68e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.693e-7,8.125e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),5.73e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.03e-6,8.382e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),5.78e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.307e-7,7.498e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),5.83e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.454e-7,7.57e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),5.88e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.012e-6,8.307e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),5.93e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.286e-7,7.942e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),5.98e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.868e-7,7.756e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.03e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.711e-7,7.685e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.08e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.868e-7,7.759e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.13e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.897e-7,7.78e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.18e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.096e-6,8.658e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.23e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.275e-7,7.479e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.28e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.166e-6,8.952e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.33e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.176e-6,8.987e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.38e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.558e-7,8.065e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.43e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.726e-7,7.698e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.48e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.035e-6,8.416e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.53e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.242e-7,7.927e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.58e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.574e-7,8.073e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.63e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.045e-6,8.448e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.68e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),7.849e-7,7.287e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.73e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.903e-7,7.769e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.78e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.047e-6,8.455e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.83e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.363e-7,7.975e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.88e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.771e-7,7.729e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.93e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),7.986e-7,7.35e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),6.98e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.047e-6,8.457e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.03e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.593e-7,8.083e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.08e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.032e-7,7.835e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.13e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.309e-7,7.966e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.18e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.002e-6,8.268e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.23e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.023e-6,8.356e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.28e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.178e-6,8.989e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.33e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.56e-7,8.06e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.38e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.633e-7,7.648e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.43e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),7.087e-7,6.903e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.48e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.834e-7,8.178e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.53e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.799e-7,7.719e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.58e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.205e-6,9.091e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.63e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.102e-6,8.675e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.68e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.592e-7,7.624e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.73e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.249e-7,7.469e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.78e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.724e-7,7.68e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.83e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.108e-7,7.395e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.88e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.018e-7,7.813e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.93e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.175e-7,7.424e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),7.98e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.247e-7,7.916e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.03e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.09e-6,8.626e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.08e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.413e-7,7.99e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.13e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.506e-7,8.03e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.18e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.414e-7,7.539e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.23e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.786e-7,7.713e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.28e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.574e-7,7.612e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.33e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.183e-7,7.895e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.38e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.062e-6,8.511e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.43e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.954e-7,7.787e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.48e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.19e-7,7.438e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.53e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.987e-7,7.82e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.58e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.053e-7,7.368e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.63e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.125e-7,7.402e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.68e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),7.222e-7,6.975e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.73e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),7.956e-7,7.318e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.78e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.869e-7,8.19e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.83e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.95e-7,8.219e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.88e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.103e-6,8.677e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.93e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.059e-6,8.493e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),8.98e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.07e-6,8.54e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.03e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.466e-7,8.018e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.08e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),6.551e-7,6.623e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.13e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.053e-6,8.468e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.18e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.952e-7,8.233e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.23e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.019e-7,7.819e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.28e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),1.039e-6,8.406e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.33e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.036e-7,7.816e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.38e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.791e-7,8.163e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.43e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),6.453e-7,6.58e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.48e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),9.566e-7,8.065e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.53e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),7.897e-7,7.311e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.58e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
13530008,1993,B.K.Park+,Data(B/SR/EV),8.693e-7,7.663e-8,null,,,EN(EV),1.5e+8,1.0e+7,EXC(EV),9.63e+7,,ANG(ADEG),3,1,null,,,null,,,null,,,16032,16-S-32,N,P,15-P-32,6,103,DAE,DAE,3,234,"16-S-32(N,P)15-P-32,,DA/DE"
